County,1990,1995,2000,2005,2010,2015,2020,2025,2030,2035,2040,2045,2050
Pawnee,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573
Phillips,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573
Pottawatomie,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573
Pratt,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573
Rawlins,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573
Reno,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573
Republic,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573
Rice,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573
Riley,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573
Rooks,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573
Rush,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573
Russell,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573
Saline,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573
Scott,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573
Sedgwick,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573
Seward,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573
Shawnee,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573
Sheridan,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573
Sherman,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573
Smith,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573
Stafford,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573
Stanton,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573
Stevens,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573
Sumner,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573
Thomas,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573
Trego,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573
Wabaunsee,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573
Wallace,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573
Washington,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573
Wichita,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573
Wilson,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573
Woodson,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573
Wyandotte,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573
Adair,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107
Allen,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107
Anderson,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107
Ballard,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107
Barren,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107
Bath,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107
Bell,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107
Boone,1.4391519,1.4391519,1.4391519,1.4391519,1.4391519,1.4391519,1.4391519,1.4391519,1.4391519,1.4391519,1.4391519,1.4391519,1.4391519
Bourbon,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107
Boyd,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931
Boyle,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107
Bracken,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107
Breathitt,1.4798725,1.4798725,1.4798725,1.4798725,1.4798725,1.4798725,1.4798725,1.4798725,1.4798725,1.4798725,1.4798725,1.4798725,1.4798725
Breckinridge,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107
Bullitt,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107
Butler,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107
Caldwell,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107
Calloway,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107
Campbell,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107
Carlisle,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107
Carroll,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107
Carter,1.4595122,1.4595122,1.4595122,1.4595122,1.4595122,1.4595122,1.4595122,1.4595122,1.4595122,1.4595122,1.4595122,1.4595122,1.4595122
Casey,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107
Christian,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107
Clark,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107
Clay,1.375808744,1.375808744,1.375808744,1.375808744,1.375808744,1.375808744,1.375808744,1.375808744,1.375808744,1.375808744,1.375808744,1.375808744,1.375808744
Clinton,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107
Crittenden,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107
Cumberland,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107
Daviess,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107
Edmonson,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107
Elliott,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107
Estill,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107
Fayette,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107
Fleming,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107
Floyd,1.481106458,1.481106458,1.481106458,1.481106458,1.481106458,1.481106458,1.481106458,1.481106458,1.481106458,1.481106458,1.481106458,1.481106458,1.481106458
Franklin,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107
Fulton,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107
Gallatin,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107
Garrard,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107
Grant,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107
Graves,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107
Grayson,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107
Green,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107
Greenup,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107
Hancock,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107
Hardin,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107
Harlan,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107
Harrison,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107
Hart,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107
Henderson,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107
Henry,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107
Hickman,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107
Hopkins,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107
Jackson,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107
Jefferson,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107
Jessamine,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107
Johnson,1.412004833,1.412004833,1.412004833,1.412004833,1.412004833,1.412004833,1.412004833,1.412004833,1.412004833,1.412004833,1.412004833,1.412004833,1.412004833
Kenton,1.476170627,1.476170627,1.476170627,1.476170627,1.476170627,1.476170627,1.476170627,1.476170627,1.476170627,1.476170627,1.476170627,1.476170627,1.476170627
Knott,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931
Knox,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107
Larue,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107
Laurel,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107
Lawrence,1.4391519,1.4391519,1.4391519,1.4391519,1.4391519,1.4391519,1.4391519,1.4391519,1.4391519,1.4391519,1.4391519,1.4391519,1.4391519
Lee,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107
Leslie,1.501430465,1.501430465,1.501430465,1.501430465,1.501430465,1.501430465,1.501430465,1.501430465,1.501430465,1.501430465,1.501430465,1.501430465,1.501430465
Letcher,1.3984313,1.3984313,1.3984313,1.3984313,1.3984313,1.3984313,1.3984313,1.3984313,1.3984313,1.3984313,1.3984313,1.3984313,1.3984313
Lewis,1.39028718,1.39028718,1.39028718,1.39028718,1.39028718,1.39028718,1.39028718,1.39028718,1.39028718,1.39028718,1.39028718,1.39028718,1.39028718
Lincoln,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107
Livingston,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107
Logan,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107
Lyon,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107
McCracken,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107
McCreary,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107
McLean,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107
Madison,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107
Magoffin,1.3984313,1.3984313,1.3984313,1.3984313,1.3984313,1.3984313,1.3984313,1.3984313,1.3984313,1.3984313,1.3984313,1.3984313,1.3984313
Marion,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107
Marshall,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107
Martin,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931
Mason,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107
Meade,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107
Menifee,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107
Mercer,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107
Metcalfe,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107
Monroe,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107
Montgomery,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107
Morgan,1.375808744,1.375808744,1.375808744,1.375808744,1.375808744,1.375808744,1.375808744,1.375808744,1.375808744,1.375808744,1.375808744,1.375808744,1.375808744
Muhlenberg,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107
Nelson,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107
Nicholas,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107
Ohio,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107
Oldham,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107
Owen,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107
Owsley,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107
Pendleton,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107
Perry,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931
Pike,1.417301822,1.417301822,1.417301822,1.417301822,1.417301822,1.417301822,1.417301822,1.417301822,1.417301822,1.417301822,1.417301822,1.417301822,1.417301822
Powell,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107
Pulaski,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107
Robertson,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107
Rockcastle,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107
Rowan,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107
Russell,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107
Scott,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107
Shelby,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107
Simpson,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107
Spencer,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107
Taylor,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107
Todd,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107
Trigg,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107
Trimble,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107
Union,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107
Warren,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107
Washington,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107
Wayne,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107
Webster,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107
Whitley,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107
Wolfe,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107
Woodford,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107
CaddoParish,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168
CalcasieuParish,1.0024119,1.0024119,1.0024119,1.0024119,1.0024119,1.0024119,1.0024119,1.0024119,1.0024119,1.0024119,1.0024119,1.0024119,1.0024119
CaldwellParish,1.0024119,1.0024119,1.0024119,1.0024119,1.0024119,1.0024119,1.0024119,1.0024119,1.0024119,1.0024119,1.0024119,1.0024119,1.0024119
CameronParish,1.0024119,1.0024119,1.0024119,1.0024119,1.0024119,1.0024119,1.0024119,1.0024119,1.0024119,1.0024119,1.0024119,1.0024119,1.0024119
